company,sentence,predicted_esg,semantic_score
TUI Group_sustainability-2023.pdf,"the following examples illustrate the operational measures implemented to enhance efficiency: • flight operations, for instance single engine taxiing in and out, wind uplinks and optimised climb speeds and profiles • weight reduction, for instance carbon brakes and fly away kit (spare parts and tools) • fight planning optimisation, for instance alternate distance and minimum fuel programme • fuel management system to improve fuel analysis, identification of further savings potential and tracking of savings 87 [page 8] contents in the period under review, the company also successfully completed the first tests on the use of sustainable tui airlines – carbon intensity biofuels, with both hanseatic inspiration and mein schiff 4 successfully operating on biofuel blends on some financial year 2023 voyages.",E,0.3567919898289468
TUI Group_sustainability-2023.pdf,"the second-generation biofuel, which was bunkered for the first time, is purely plant-based and g co / rpk* 2023 2022 var.",E,0.38005324445229827
TUI Group_sustainability-2023.pdf,this fuel is virtually free from sulphur oxides and in its pure form report tui airline fleet 61.1 63.6 – 3.9 61.7 offers a co reduction of up to 90 % compared to fossil fuels.,E,0.275347709380414
TUI Group_sustainability-2023.pdf,use of these advanced emission purification 35 risk report tui fly netherlands 59.6 59.8 – 0.2 60.2 systems goes beyond regulatory requirements.,E,0.25563263867564173
TUI Group_sustainability-2023.pdf,and report on expected * rpk=revenue passenger kilometre developments we commissioned verifavia to provide assurance on the carbon intensity metrics for financial year 2023 as shown in the above the mein schiff fleet is also setting another milestone for sustainable growth.,E,0.3506674166987405
TUI Group_sustainability-2023.pdf,the airline carbon data methodology document and the full assurance report are available at www.tuigroup.com/en-en/responsibility/sustainability/reporting-downloads construction in the meyer turku shipyard in finland.,E,0.31543927253169296
TUI Group_sustainability-2023.pdf,the focus is on compliance with high maritime environ- 81 non-financial group mental standards by optimising the design in terms of energy efficiency and the use of modern technologies declaration of tui group more sustainable cruising to improve sustainability.,E,0.26883935901460787
TUI Group_sustainability-2023.pdf,statements of tui ag of-the-art technology to reduce air emissions and in operational efficiency.,E,0.2567368002193851
TUI Group_sustainability-2023.pdf,"underwater coatings, on-board seawater desalination systems to make drinking water and biological sewage treatment systems for wastewater.",E,0.28399333329411636
TUI Group_sustainability-2023.pdf,"a smart energy management system, efficient air conditioning, innovative lighting in financial year 2023, relative co emissions in the cruises segment declined by around 24 %.",E,0.2950675064395127
TUI Group_sustainability-2023.pdf,"this was due 2 controls and the use of exhaust heat from the engines contribute to a significant reduction in the carbon to a significant increase in load factors, as the previous year’s figures were more strongly impacted by the footprint compared with vessels not equipped with those technologies.",E,0.3357814151136838
TUI Group_sustainability-2023.pdf,"the amount of waste per cruise passenger night decreased by around 23 % to 8 litres, with freshwater consumption up by around 24 % to 46 litres.",E,0.32591207745338563
TUI Group_sustainability-2023.pdf,"88 [page 9] contents we continued to drive forward the use of photovoltaic systems in our hotels to promote sustainable power cruises – carbon intensity, fresh water and waste generation.",E,0.41679531294151156
TUI Group_sustainability-2023.pdf,"% combined management report carbon dioxide (co) – relative, kg / cruise passenger night 101 132 – 23.7 our hotels made further inroads towards a better ecological footprint in terms of emissions, water consumption 2 24 tui group strategy fresh water – relative, litre / cruise passenger night 46 37 + 24.2 and waste production.",E,0.4358475203923995
TUI Group_sustainability-2023.pdf,this is the result of continual measures to improve our environmental performance total water – litre / cruise passenger night 301 321 – 6.1 alongside higher customer numbers and occupancy levels as the pandemic subsided.,E,0.2919978496492558
TUI Group_sustainability-2023.pdf,"28 corporate profile waste – relative, litre / cruise passenger night 8.2 10.6 – 22.9 35 risk report 55 overall assessment by hotels – carbon intensity, fresh water and waste the executive board and report on expected environmental protection in our hotels 2023 2022 var.",E,0.4485949869438305
TUI Group_sustainability-2023.pdf,% our hotels and hotel partners continue to focus on promoting the sustainability transformation across their developments operations.,E,0.25232422326604736
TUI Group_sustainability-2023.pdf,"emission reductions remain our key priority, and we have prepared comprehensive fresh water – litre / guest night 478 494 – 3.4 81 non-financial group roadmaps and defined targets for 2030 for our hotels & resorts segment.",E,0.45339441254099033
TUI Group_sustainability-2023.pdf,"waste – relative kg / guest night 1.7 1.9 – 7.5 104 annual financial statements of tui ag our hotel portfolio is still growing and many of our hotels use green technology in order to improve their 1 previous year adjusted due to inclusion of refrigerant gases 107 information required 2 includes water for domestic, pool and irrigation purposes sustainability performance.",E,0.42750707225964196
TUI Group_sustainability-2023.pdf,"the generation of renewable energies from solar and wind power is a key element under takeover law of the emission reduction roadmaps for our hotels, alongside efficiency measures delivered through hotel 110 tui share refurbishment and standard-setting for new buildings.",E,0.3087637421381356
TUI Group_sustainability-2023.pdf,"circular economy: reduce, reuse, recycle one of our core planet targets is to work towards a circular business model.",E,0.2764392061115102
TUI Group_sustainability-2023.pdf,the concept of a circular economy sustainable construction is an important tool for saving energy and cutting carbon emissions from hotels.,E,0.3502803441359562
TUI Group_sustainability-2023.pdf,"the goal is to keep resources and materials corporate governance the financial year under review, the hotels & resorts segment published green building guidelines for the in the loop for as long as possible and prevent waste from arising in the first place.",E,0.3414687510890427
TUI Group_sustainability-2023.pdf,the guidelines cover the key factors for reducing the ecological tui has entered into circular economy commitments focused on changing the way we operate and use footprint of construction and refurbishment projects and paring back water and energy consumption.,E,0.4337139979861668
TUI Group_sustainability-2023.pdf,order to capture relevant information about their sustainability performance so as to track and measure the guidelines were reviewed by external experts from the fraunhofer iao institute.,E,0.3042964932259769
TUI Group_sustainability-2023.pdf,"as part of our efforts to become a circular business, we joined the sustainable transformation group on circular economy, coordinated by the antwerp management school and part of the ellen macarthur f or more information on the topic, please refer to: tui green building guidelines (online version): https://mediacenter.tui-info.",E,0.34865896054913964
TUI Group_sustainability-2023.pdf,"com/onlinekataloge/index.php?catalog=tui_greenbuildingguideline_gj2023_f#page_1 in the reporting period, for example, tui’s cruise companies supported the circular economy and the careful our tui global hotel awards 2023 placed a particular emphasis on sustainability.",E,0.3622949037680986
TUI Group_sustainability-2023.pdf,the award included categories and sustainable use of resources.,E,0.5070823425944191
TUI Group_sustainability-2023.pdf,the winners in these categories are selected by an external committee where the focus was on sustainable design.,E,0.32828011052444483
TUI Group_sustainability-2023.pdf,"in 2023, tui also granted an award for sustainability innovation.",E,0.345112323415874
TUI Group_sustainability-2023.pdf,"furniture no longer hotels & resorts was recognised for introducing new, sustainable technologies.",E,0.3091939272884437
TUI Group_sustainability-2023.pdf,"report at tui, we have worked hard for many years to reduce plastic items in our business operations and identify the project has three strategic pillars: ‘regenerate the natural environment’, ‘strengthen social development 24 tui group strategy alternatives.",E,0.2737766473205981
TUI Group_sustainability-2023.pdf,the implementation of the initiative is headed by the un world tourism organisation (unwto) of the co-lab is to collaborate with the local tourism industry and international partners in developing 35 risk report and the united nations’ environmental programme (unep) in cooperation with the ellen macarthur foundation specific solutions and implementing them in rhodes.,E,0.2698210177107545
TUI Group_sustainability-2023.pdf,"and report on expected developments protecting biodiversity sustainable rail travel 59 business review we support the nature positive vision for travel and tourism approach adopted by the world travel & tourism following the positive experience gained in the netherlands, tui increasingly offers rail travel to provide 81 non-financial group council (wttc), promoting nature conservation in order to halt and reverse biodiversity loss by 2030.",E,0.3990528519366894
TUI Group_sustainability-2023.pdf,we sustainable overnight trips to the holiday destinations.,E,0.29396744305106925
TUI Group_sustainability-2023.pdf,107 information required promoting certification under takeover law tui audits its suppliers in accordance with animal welfare guidelines.,G,0.2945328947936629
TUI Group_sustainability-2023.pdf,"we continue to carry out our checks, tui promotes social and environmental standards through certification.",G,0.2756426331624677
TUI Group_sustainability-2023.pdf,we expect our hotels and hotel 110 tui share which comply with the latest version of the abta (global animal welfare guidance for animals in tourism) partners to obtain sustainability certification from independent organisations.1 this process involved a guidelines.,E,0.28473045110425155
TUI Group_sustainability-2023.pdf,council (gstc) and hence engages in good social and environmental practice.,E,0.2607611415162774
TUI Group_sustainability-2023.pdf,"the gstc criteria are the estab- corporate governance lished global standard for sustainable tourism and cover four main aspects: effective sustainability planning, consolidated financial maximising social and economic benefits for local communities, valuing cultural heritage, and reducing negative statements and notes progress – accelerate the transformation impacts on the environment.",E,0.3392388817255804
TUI Group_sustainability-2023.pdf,sustainability also plays a key role in our holiday experiences.,E,0.31059297888214077
TUI Group_sustainability-2023.pdf,"to assess sustainability, we were one of the by leveraging our scale, we aim to increase the positive social and environmental impact of the holiday first tourism companies to start applying the gstc criteria to individual tours and activities within the tui experiences we offer.",E,0.2727327940120877
TUI Group_sustainability-2023.pdf,we strive to be sustainability leaders in everything we do.,E,0.347827642808224
TUI Group_sustainability-2023.pdf,"by the end of the financial year, a total of 1420 experiences goal for 2030 is to have 20 million customers per year choosing a green & fair hotel or excursion that meets had been certified in accordance with the gstc criteria.",E,0.26464545700311576
TUI Group_sustainability-2023.pdf,the strict criteria of the global sustainable tourism council.,E,0.29588150948500225
TUI Group_sustainability-2023.pdf,we offer hybrid working models in order to 81 non-financial group give our employees and future talents greater flexibility about where and when they work.,S,0.387101643121669
TUI Group_sustainability-2023.pdf,"107 information required issues such as sustainability, health and workplace safety.",S,0.3363740641314175
TUI Group_sustainability-2023.pdf,"the sustainability section of the platform serves under takeover law in particular to share knowledge, experience and information on various matters, including successful sustain- moreover, employees increasingly attach importance to diversity, a sense of belonging and greater wellbeing.",S,0.3569654818779893
TUI Group_sustainability-2023.pdf,tui responds to these expectations in order to acquire and retain talent in a highly competitive labour market and provide a positive employee experience.,S,0.25634610627288973
TUI Group_sustainability-2023.pdf,"green it award corporate governance in 2023, tui launched new awards to recognise the sustainability commitment of its more than 2,000 it against this backdrop, we have developed our people strategy.",E,0.39876040172996
TUI Group_sustainability-2023.pdf,statements and notes energy savings and the promotion of global sustainability goals through technological solutions.,E,0.43215119795499474
TUI Group_sustainability-2023.pdf,technology is an integral part of tui’s sustainability agenda.,E,0.2868541476242176
TUI Group_sustainability-2023.pdf,in addition to anchoring sustain- inclusive: we acknowledge difference and bring global and local teams together.,S,0.28366705746894216
TUI Group_sustainability-2023.pdf,"ability in our brand essence and providing a marketing toolkit on sustainability for our companies, we have created a label to identify more sustainable products.",E,0.34618347848606135
TUI Group_sustainability-2023.pdf,"91 [page 12] contents in the period under review, the implementation of our single hr it platform tui people progressed further.",S,0.28348820082736365
TUI Group_sustainability-2023.pdf,"in the second quarter of the reporting period, the hr core system was rolled out to the combined management tui musement segment.",S,0.25564581130212394
TUI Group_sustainability-2023.pdf,"28 corporate profile 35 risk report moreover, we rolled out the tui esafe to several companies in germany during financial year 2023.",G,0.2918948528231869
TUI Group_sustainability-2023.pdf,the executive board in digital form.,G,0.40957936603596196
TUI Group_sustainability-2023.pdf,"developments 59 business review digital diversity, so that we can measure our performance, we present relevant hr metrics in dashboards and make them 81 non-financial group transformation equity & available to the operational units.",S,0.2830708918124949
TUI Group_sustainability-2023.pdf,"declaration of tui group inclusion 104 annual financial enable growth statements of tui ag in order to retain our employees and recruit new people in a challenging labour market, we have initiated a 107 information required range of measures to secure internal and external talent succession.",S,0.3110577090183436
TUI Group_sustainability-2023.pdf,"they extend to all members of corporate governance experience tui’s executive board, all top management functions, executives and business-critical roles.",G,0.3631375644829945
TUI Group_sustainability-2023.pdf,"in addition, succession planning reports are submitted to the executive board at regular intervals.",G,0.27011580858135326
TUI Group_sustainability-2023.pdf,"simplification, harmonisation, focus our hr activities must be aligned to the principles of simplification, harmonisation and focus.",S,0.28490854979327784
TUI Group_sustainability-2023.pdf,"processes are in the completed financial year, we successfully introduced the first group-wide employer value proposition being harmonised, standardised and transparently communicated across the globe so as to create synergies (evp).",S,0.30825154799699456
TUI Group_sustainability-2023.pdf,the evp describes tui’s identity as an employer and sums up its key strengths and usps.,S,0.2533251938670819
TUI Group_sustainability-2023.pdf,a research-based framework to retain and win our current employees and future talents and has a positive impact on perceptions of tui in the labour market.,S,0.2673500475594169
TUI Group_sustainability-2023.pdf,this is achieved via the employer branding measures we have also realigned our internal hr structure to match that principle.,S,0.30084710096119194
TUI Group_sustainability-2023.pdf,"in addition to the existing hr business based on our evp, which puts people first.",S,0.3610353466238279
TUI Group_sustainability-2023.pdf,"our evp “let’s tui it” was initially introduced in-house to inform partner and hr services structures, local teams were pooled in four global centres of expertise (coes) in the our employees about the relevance of the topic, promote employee retention and encourage people to reporting period, established for the fields of reward, hr systems & people analytics, talent acquisition and recommend tui as an employer.",S,0.32403111425421594
TUI Group_sustainability-2023.pdf,more than 200 employees have volunteered to take part.,S,0.33347739743486493
TUI Group_sustainability-2023.pdf,our employer branding campaign has our goal is to support and promote the wellbeing of our employees.,S,0.2561972734750344
TUI Group_sustainability-2023.pdf,this includes welcoming and leveraging diversity.,S,0.41924994660711884
TUI Group_sustainability-2023.pdf,28 corporate profile people & culture: our goal is to recruit and promote the best talents worldwide in order to have a diverse 35 risk report positive employee experience workforce.,S,0.3350541588293745
TUI Group_sustainability-2023.pdf,55 overall assessment by we want to create an environment where people like to work.,S,0.27365039402599944
TUI Group_sustainability-2023.pdf,"we are seeking to create a culture of community: we enter into global and external partnerships enabling us to be perceived as a diverse and developments trust, offering flexibility for our employees.",S,0.29322296351674404
TUI Group_sustainability-2023.pdf,"the core statement of that vision is: work is what we live and do, inclusive brand, promoting diversity and inclusion beyond tui.",S,0.43818759137532803
TUI Group_sustainability-2023.pdf,to enhance the appeal of data science for female and diverse professionals.,S,0.25173202131847366
TUI Group_sustainability-2023.pdf,"we also promote the diversity 104 annual financial in the financial year under review, around 1,260 employees participated in tui workwide with an average of internal networks with different interests, such as lgbtqi+ and religion, within the framework of diversity, statements of tui ag stay of 8 days.",S,0.3668825026658018
TUI Group_sustainability-2023.pdf,"our goal is to listen to our employees regularly, diversity-related content has been shared on tui’s intranet, in the tui learning lounge and in our leadership 110 tui share measuring their commitment and growing it in a sustained manner.",S,0.36407103287952747
TUI Group_sustainability-2023.pdf,we focus on three different international women’s day and pride month.,S,0.25016927694099284
TUI Group_sustainability-2023.pdf,"with tui’s global employment statement and as a signatory to the un global compact, we have made clear commitments: we do not accept any discrimination based on nationality or ethnicity, sex, gender identity, at the end of august 2023, we rolled out our new tuigether+ survey, again giving our employees the oppor- sexual orientation, marital status, religion, world view, disability, age or social origin.",S,0.32402162662657774
TUI Group_sustainability-2023.pdf,93 [page 14] contents in financial year 2023 we monitored a number of diversity-related indicators.,S,0.32991721179378747
TUI Group_sustainability-2023.pdf,the proportion of women on the senior in % 30 sep 2023 30 sep 2022 target 2023 combined management leadership team remained constant.,S,0.2512048332089374
TUI Group_sustainability-2023.pdf,"report tui ag 24 tui group strategy supervisory board 45 45 30 tui group proportion of women in leadership 2019 – 2023 in % executive board 1 woman 1 woman at least 28 corporate profile 1 woman 35 risk report 40 first management level below executive board 14 21 25 55 overall assessment by second management level below executive board 30 24 30 36 the executive board tui deutschland and report on expected 35 33 33 supervisory board 42 33 30 developments executive board 33 33 25 59 business review 33 first management level below executive board 39 35 30 29 29 81 non-financial group 30 28 second management level below executive board 41 43 40 declaration of tui group 29 29 tui fly 104 annual financial supervisory board 42 25 30 statements of tui ag 25 27 26 27 executive board 0 0 20 107 information required first management level below executive board 0 0 30 under takeover law second management level below executive board 38 41 40 110 tui share 20 17 17 20 for germany (tui ag, tui deutschland, tui fly), targets covering the period to 2023 had been fixed in financial corporate governance 15 year 2020 under a voluntary commitment adopted in accordance with the statutory provisions of the consolidated financial german stock corporation act (aktg) and the german limited liability companies act (gmbhg).",G,0.3082150217788821
TUI Group_sustainability-2023.pdf,see declaration in the corporate governance report on page 130.,G,0.3797835703866654
EON_GB23_engl_gesamt_final.pdf,in short: more sustainable.,E,0.4138978612930577
EON_GB23_engl_gesamt_final.pdf,"this includes energy intelligent platforms that control complex energy and sales, which offers a wide range of green electricity and data flows and provide customers with new options for green gas tariffs, as well as our solutions business, which dealing with energy.",E,0.28599852724068137
EON_GB23_engl_gesamt_final.pdf,"without distribution networks there provides innovative, sustainable, and digital products and can be no energy transition and no climate protection.",E,0.3831915185906072
EON_GB23_engl_gesamt_final.pdf,"3 e.on integrated annual report 2023 [page 4] contents search back business highlights 5 consolidated statement of cash flows 138 consolidated statement of changes in equity 140 to our investors 14 notes 142 combined group management report 26 other information 249 corporate profile 29 declaration of the board of management 250 climate protection and environmental management 40 independent auditor’s report 251 employees and society 55 independent assurance practitioner's report 257 governance 74 boards 260 sustainable finance and investment 85 summary of financial highlights 264 business report 94 task force on climate-related financial disclosures (“tcfd”) 266 forecast report 118 esg figures 267 risks and chances report 120 eu taxonomy 272 disclosures pursuant to section 289, paragraph 4, and section 315, paragraph 4 of the global reporting initiative (“gri”) index 285 german commercial code on the internal control system for the accounting process 128 non-financial statement (“nfs”) index 291 disclosures pursuant to section 289a and section 315a of the german commercial sustainable development goals (“sdg”)-index 292 code and explanatory report 131 sustainable accounting standards board (“sasb”) index 293 financial calendar and imprint 299 consolidated financial statements 133 consolidated statement of income 134 consolidated statement of recognized income and expenses 135 consolidated balance sheets 136 4 e.on integrated annual report 2023 [page 5] contents search back investment tempo accelerated and a total of €6.4 billion invested in 2023 e.on successfully continued growth path in 2023 and surpassed forecast in part owing to temporary effects, posting adjusted ebitda of €9.4 billion and adjusted net income of €3.1 billion for the 2023 financial year outlook for the 2024 financial year: adjusted ebitda of €8.8 and €9.0 billion and adjusted net income of €2.8 and €3.0 billion anticipated dividend of €0.53 per share proposed for the 2023 financial year, a year-on-year increase of 4 percent debt factor of 4.0 at year-end 2023 significantly below the maximum figure of 5.0 business highlights 5 e.on integrated annual report 2023 [page 6] contents search back how we create value the following overview uses examples and relevant data to show how we create value for our stakeholders.",G,0.34583532775627646
EON_GB23_engl_gesamt_final.pdf,· 4attributable to shareholders of e.on se.,G,0.27083276309305093
EON_GB23_engl_gesamt_final.pdf,"dividend payout 1,384 1,331 4 9 e.on integrated annual report 2023 [page 10] contents search back key performance indicators sustainability 10 e.on integrated annual report 2023 [page 11] contents search back sustainability figures key figures of the e.on group 2023 2022 environment sustainability co2 emissions: scope 1 (millions of metric tons) 2.01 2.88 scope 2 (millions of metric tons) (location-based) 3.46 3.38 scope 3 (millions of metric tons) (market-based) 65.23 82.58 eu taxonomy aligned capex (%)1 98 98 eu taxonomy aligned opex (%)1 98 97 eu taxonomy aligned sales (%)1 97 97 avoided co2 emissions together with our customers (millions of metric tons)2 106 108 share of renewable generation plants connected to e.on's power grid (%)3 86 85 ecological network corridor management (%) 12 8 number of smart energy meter installations (thousands) 13,803 12,178 number of smart heat meter installations (thousands) 94 n.a.",E,0.4729545111695015
EON_GB23_engl_gesamt_final.pdf,"number of charging points sold by e.on 23,923 20,417 green power as a proportion of total power sales (%) 54 44 social employees of the e.on group (at year-end)4 74,618 71,613 proportion of women (%) 32 31 average age of employees 42 42 serious incidents and fatalities (""sif"") among employees5 0.03 0.04 lost time injury frequency (""ltif"") among employees6 2.2 2.1 proportion of women executives (%) 24 23 people development (hours per employee)7 22.0 18.2 system average interruption duration index (""saidi"") (minutes)8 germany 21 24 sweden 156 121 czech republic 253 451 community contribution (€ in millions) 22 18 volunteer activities of e.on employees (number of volunteer hours) 22,129 13,340 1proportion of taxonomy-aligned capex, opex, and sales relative to taxonomy-eligible activities.",S,0.2767306728415431
EON_GB23_engl_gesamt_final.pdf,"· 2this governance kpi quantifies the avoided emissions that contribute to a low-carbon economy in connection with our customers, assets, and solutions.",E,0.3350039717185238
EON_GB23_engl_gesamt_final.pdf,"3the proportion of renewables capacity calculated as a percentage of proportion of women on the supervisory board (%)9 38 30 t wh oe r t ko inta gl ss tu um de o nf t a s,l l o in r s inta tell re nd s .g ·e 5n se er ra it oi un sg ic na cp ida ec nit ty s.",E,0.26713335487355266
EON_GB23_engl_gesamt_final.pdf,"a4n ndu m fab tae lr i to ief se (m ""sp il fo ""y )e ae ms od no ge s e mno pt l oin yc elu esd :e s a ap fep tr ye n int cic ide es, n ts proportion of independent supervisory board members (%) 100 100 p ree sr u m ltii nlli go n in h loo su tr s t io mf e w po er rk m.",G,0.33195893921790076
EON_GB23_engl_gesamt_final.pdf,"q · 7u ae vn ec ry a ( g"" el t ni uf m"") bm ee r a os fu fr oe rs m w alo tr rk a- ir ne il na gte hd o a uc rsc i pd ee rn ets m ployee esg targets included in management board compensation   per year.",G,0.2508852777356412
EON_GB23_engl_gesamt_final.pdf,11 e.on integrated annual report 2023 [page 12] contents search back key performance indicators energy networks 12 e.on integrated annual report 2023 [page 13] contents search back key performance indicators customer solutions 13 e.on integrated annual report 2023 [page 14] contents search back good reasons to invest in e.on stock energy networks strategic foundation long-term green growth in a digitalization and sustainability as regulated environment strategic backbones multi-decade growth opportunities from pioneering the digital transformation of the green energy transition and a the energy sector and applying strict regulated business nature provide for a sustainability criteria as the core visible and profitable earnings path foundation for steering the company energy infrastructure solutions financial strategy growth acceleration from contracted focus on value-creation and infrastructure shareholder returns best-in-class infrastructure portfolio clear value-creation focus and solid capitalizing upon decarbonization needs financial headroom ensuring an attractive for cities and industries shareholder return outlook including dividends and earnings growth energy retail attractive returns and reliable cash to our investors generation healthy cash flows from a diversified and capital light business.,E,0.40314590890624125
deutsche_bank-Non-Financial-Report-2023.pdf,"[page 1] deutsche bank n on-financial report 2023 [page 2] contents 3 letter from the chief executive officer 5 letter from the chairman of the supervisory board 7 introduction 8 about deutsche bank 9 about this report 129 technology, data and innovation 10 materiality assessment 131 digitization and innovation 134 information security 12 transition toward a sustainable and climate-neutral economy 137 employees and corporate social 14 sustainability strategy and implementation responsibility 21 sustainable finance 139 employment and employability 45 climate and other environmental risks 155 corporate social responsibility 65 environmental and social due diligence 160 art, culture and sports 73 human rights 161 appendix 78 in-house ecology 162 reports of the independent auditor 85 governance and operations 170 esg-related targets and goals 87 corporate governance 172 tabular disclosures in accordance with 99 stakeholder engagement and thought leadership article 8 of the taxonomy regulation 103 culture, integrity and conduct 244 gri content index and un global compact 107 public policy and regulation 262 sustainability accounting standards 111 anti-financial crime board (sasb) index 116 tax 266 recommendations of the task force on 118 data protection climate-related financial disclosures (tcfd) 121 product responsibility 269 principles for responsible banking 124 client satisfaction 293 imprint/publications [page 3] letter from the chief executive officer letter from the chairman of the supervisory board [page 4] dear readers, on a range of fronts, 2023 was no easy year.",G,0.45563706710074414
deutsche_bank-Non-Financial-Report-2023.pdf,"non-financial risks are becoming increasingly important, whether in the area of data and it security, protection against non-compliant employee behavior, in sustainability or in one of the other areas covered in this report.",G,0.3010676202147557
deutsche_bank-Non-Financial-Report-2023.pdf,this applies in particular to the topic of sustainability.,E,0.3626419600198196
deutsche_bank-Non-Financial-Report-2023.pdf,this underscores just how critical the fight against climate change and environmental destruction is and how it deserves the full attention not only of society at large but also of our bank.,E,0.4159044619215894
deutsche_bank-Non-Financial-Report-2023.pdf,we are convinced that the transformation to a sustainable economy must be accelerated.,E,0.26158064439595435
deutsche_bank-Non-Financial-Report-2023.pdf,the term sustainability goes far beyond protecting our environment and the climate.,E,0.43383824781903035
deutsche_bank-Non-Financial-Report-2023.pdf,the non-financial risks associated with these threats are an integral part of our risk management nowadays.,G,0.2650709307565557
deutsche_bank-Non-Financial-Report-2023.pdf,"we want to be a bank that contributes to an environmentally sound, socially inclusive and better managed economy, and we are committed to the ten principles of the un global compact.",E,0.3232341598159785
deutsche_bank-Non-Financial-Report-2023.pdf,sustainability has been a priority at senior management level since 2019 and we have continued to make progress on all four pillars of our sustainability strategy during this time – also in 2023: we increased the volume of sustainable financing and esg investments by € 64 billion.,E,0.369414255319461
deutsche_bank-Non-Financial-Report-2023.pdf,"there were many impactful transactions and programs last year, among them a new risk sharing program in cooperation with the european investment bank to support medium-sized companies in their sustainable transformation with an expected volume of € 400 million with at least half of the loans being earmarked for financing renewable energy production.",G,0.2757568654640655
deutsche_bank-Non-Financial-Report-2023.pdf,we expect this downward trend to be temporary as environmental risks materialize more frequently and the regulatory and reporting environment reinforces the trend towards sustainable financing and esg investments in the medium term.,E,0.3247658011049827
deutsche_bank-Non-Financial-Report-2023.pdf,the latter outlines our roadmap for achieving net-zero emissions by 2050.,E,0.5315363997866093
deutsche_bank-Non-Financial-Report-2023.pdf,"the plan also describes our net-zero targets for coal mining, cement and shipping in addition to the targets for four high-emitting sectors which we published in 2022.",E,0.3448384606273789
deutsche_bank-Non-Financial-Report-2023.pdf,"with these additional targets, more than half of our total financed emissions arising from our corporate loan portfolio are now covered by net-zero pathways, and we have now published financed emissions covering approximately 60% of our total loan exposure.",E,0.38593408426792025
deutsche_bank-Non-Financial-Report-2023.pdf,"furthermore, we enhanced the strategy, execution and control capacity in the chief sustainability office, created the position of a head of human rights and rolled out a regional governance program to align our set-up as well as the communication to regulators worldwide.",S,0.3152453598207867
deutsche_bank-Non-Financial-Report-2023.pdf,"finally, we demonstrated thought leadership with our 2nd sustainability deep dive, our 3rd dbaccess global esg conference and deutsche bank’s event series with six german industry partners at the climate change conference cop 28.",E,0.4094188155263607
deutsche_bank-Non-Financial-Report-2023.pdf,"recognizing that all our people play a key role in fighting financial crime, we continue to strengthen our risk culture, inform our employees regularly about all key regulations and encourage an environment where everyone feels comfortable to speak-up and address weaknesses, mistakes or irregularities.",G,0.36999805949869885
deutsche_bank-Non-Financial-Report-2023.pdf,we will continue to work closely with our regulators and invest the necessary resources.,G,0.26320004436875793
deutsche_bank-Non-Financial-Report-2023.pdf,establishing strong controls that can adapt to changing regulations and market conditions protects both the bank and our clients.,G,0.30893373458486506
deutsche_bank-Non-Financial-Report-2023.pdf,a diverse workforce is essential if we want to provide tailored solutions for our clients worldwide.,S,0.35681861603340964
deutsche_bank-Non-Financial-Report-2023.pdf,"in 2023, we strengthened the concept of equity within our diversity, equity and inclusion vision and initiatives.",S,0.4928794796306404
deutsche_bank-Non-Financial-Report-2023.pdf,"across leadership levels we increased awareness on how we can support employees with different starting points, while continuing to invest in our equity programs for historically under-represented groups.",S,0.3871708143159846
deutsche_bank-Non-Financial-Report-2023.pdf,"we remain on track to achieve our gender diversity goals, including at least 35% women in our top ranks by 2025.",S,0.2927802798204399
deutsche_bank-Non-Financial-Report-2023.pdf,"it fills us with pride that more than 23,400 employees dedicated over 212,000 hours to supporting a wide range of non-profit activities.",S,0.34156778420623796
deutsche_bank-Non-Financial-Report-2023.pdf,a topic that is very important to us is the resolute fight against antisemitism and other forms of discrimination.,S,0.3037190434279704
deutsche_bank-Non-Financial-Report-2023.pdf,our clear ambition is to firmly stand at the center of society and play a part in making the world a more sustainable place.,E,0.2932727929997265
deutsche_bank-Non-Financial-Report-2023.pdf,"and it is our aspiration and duty to continue to be a responsible corporate citizen and the first point of contact for our clients in all their financial matters, contributing to their lasting success and financial security.",G,0.3059016165058507
deutsche_bank-Non-Financial-Report-2023.pdf,"for this reason, during the past year, the supervisory board has been working intensively on the topics raised in this report.",G,0.2543645498593134
deutsche_bank-Non-Financial-Report-2023.pdf,"our focus in the supervisory board was primarily on strengthening corporate governance through reinforced controls and ensuring compliance with the bank’s policies, supporting the transition to a more sustainable economy and driving digitalization in the interest of our clients.",G,0.5013504023306808
deutsche_bank-Non-Financial-Report-2023.pdf,"as a global bank we are exposed to a wide range of threats, some of which are complex.",G,0.2656416452637266
deutsche_bank-Non-Financial-Report-2023.pdf,effective controls are therefore needed to protect the bank and our clients.,G,0.2820343540491225
deutsche_bank-Non-Financial-Report-2023.pdf,the management board is continuously working to further strengthen controls and address weaknesses.,G,0.25048126258128195
deutsche_bank-Non-Financial-Report-2023.pdf,"in doing so, it receives advice from and is monitored by the supervisory board and its committees.",G,0.33368855681429116
deutsche_bank-Non-Financial-Report-2023.pdf,"the regulatory oversight committee oversees the management board’s actions with regard to complying with legal requirements, authorities’ regulations and the company’s own policies.",G,0.5096614659494618
deutsche_bank-Non-Financial-Report-2023.pdf,the committee also supports the supervisory board in monitoring litigation cases that are most relevant from a risk perspective.,G,0.4211583729347071
deutsche_bank-Non-Financial-Report-2023.pdf,"in addition, the committee regularly reviews the bank’s codes of conduct and ethics in addition to its policies.",G,0.5015107687173375
